Image,Species,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16
27717834455_6535ed5e11_c.jpg,astilbe,480,256,199,396,1433,4710,3434,1972,1134,392,287,358,717,3144,44728,1896
27721208581_c24884b7fd_c.jpg,astilbe,1711,920,739,2187,12577,11668,9826,3218,953,232,78,56,29,27,1042,20273
27763628476_1955d7ac9d_c.jpg,astilbe,631,2437,2781,5761,31992,11345,1242,1111,381,222,170,318,1719,2323,2358,745
27776428585_cbe6362c04_c.jpg,astilbe,2517,3755,8380,8391,3990,2121,1855,2839,2309,2066,729,1367,6891,12345,4410,1571
27776436705_9a4479ff67_c.jpg,astilbe,991,989,4465,5135,12516,14958,1751,787,453,350,497,1779,6927,9072,3714,1152
27779900302_8ba755361e_c.jpg,astilbe,313,2247,35773,26880,123,35,13,10,8,8,20,16,8,34,23,25
2778878137_6bc59045c7_c.jpg,astilbe,147,246,2241,10473,48986,2708,93,32,11,2,5,18,74,164,206,130
2778880481_7e5b368b7d_c.jpg,astilbe,346,398,467,4824,52779,5081,142,52,42,23,7,31,311,416,350,267
2778883029_f64b887c6f_c.jpg,astilbe,1163,1910,2957,13317,40343,1070,308,281,241,247,266,307,861,1035,668,562
2778885385_1c3d0c2de8_c.jpg,astilbe,2719,3645,4731,12978,27911,2109,369,359,316,241,204,223,2164,3913,2166,1488
2778887697_f628821f8b_c.jpg,astilbe,2393,3235,4234,13465,31497,2069,361,208,228,409,421,313,2041,2384,1197,1081
2779745676_a41494cc19_c.jpg,astilbe,5089,5336,5626,11932,22017,2098,905,617,631,721,917,860,3272,1942,1640,1933
2779747818_5bd65e184e_c.jpg,astilbe,2446,3038,3516,11735,28752,1039,322,258,376,446,399,316,2751,5081,3016,2045
27855772991_3156b6e23a_c.jpg,astilbe,0,0,77,49426,12083,2137,720,376,421,289,7,0,0,0,0,0
27866952981_ccfeeabb70_c.jpg,astilbe,0,11,191,12417,31594,15073,4390,1416,404,40,0,0,0,0,0,0
27899650782_d4c22caf9b_c.jpg,astilbe,4244,2647,1652,2746,6634,23324,9049,1574,232,70,39,64,106,202,5939,7014
27947255560_219b996843_c.jpg,astilbe,1306,6348,34862,12914,4158,5383,60,7,1,5,4,7,7,10,44,420
28065008035_a4659eb9f2_c.jpg,astilbe,6370,5102,168,49,19,8,6,3,2,0,0,3,1,50,17705,36050
28073196542_b83128bf7a_c.jpg,astilbe,2101,2420,3092,10963,30048,8299,466,126,78,98,117,174,390,1263,3516,2385
28209667700_aedb0cd35b_c.jpg,astilbe,2687,1276,1371,3452,15468,11551,1861,489,254,229,266,563,1807,4924,13066,6272
28322036734_78a71d33ce_c.jpg,astilbe,3568,19507,4711,6076,7983,295,21,3,1,3,5,7,50,5515,15480,2311
2836859640_381ea2450c_c.jpg,astilbe,3571,9259,15587,0,0,0,0,0,0,0,0,0,14760,12060,6886,3413
28416041581_8992b1ab54_c.jpg,astilbe,540,927,3102,10429,34630,10068,1977,618,335,149,124,363,608,350,242,1074
28457229503_b777a5d276_c.jpg,astilbe,1540,992,792,2608,3877,1107,336,120,88,110,125,347,4114,37237,9962,2181
2849059052_859f01075a_c.jpg,astilbe,8109,7898,5959,8029,7347,2746,1497,431,148,133,206,559,2985,9454,6754,3281
28546323030_b4b17ae257_c.jpg,astilbe,8344,7770,5024,9883,1860,112,102,40,68,118,103,48,1503,7042,13083,10436
28552883531_69edf8029e_c.jpg,astilbe,852,5599,13292,18940,21173,2089,350,263,560,1444,669,75,49,56,46,79
28769107074_466b32938e_c.jpg,astilbe,4225,4472,6570,13772,18080,1997,203,108,46,58,78,128,351,4854,7112,3482
28822264712_cbe274391f_c.jpg,astilbe,6418,3475,2759,4636,9840,9343,6452,3497,1489,326,245,771,1975,885,1319,12106
2948029272_506d2ac196_c.jpg,astilbe,9882,48852,5707,834,182,12,0,0,0,0,0,2,4,5,8,48
30101150742_f1b389059b_c.jpg,astilbe,8608,5332,14757,8885,59,2,1,0,0,0,0,0,50,1038,972,25832
3047428641_6009ba3b30_c.jpg,astilbe,17501,6163,749,12,3,6,0,0,1,0,0,0,0,43,4971,36087
31572246851_218ec9469d_c.jpg,astilbe,6057,3366,3467,13129,5976,4139,2640,3687,13300,6207,807,289,217,211,274,1770
31769819667_8b645fca42_c.jpg,astilbe,13534,4686,4013,2194,830,507,959,1365,2385,3999,1667,1666,2101,2698,4254,18678
3239165048_ff660a57d2_c.jpg,astilbe,610,149,48,19,10,8,8,0,0,3,51,885,30748,26785,4982,1230
32914302032_96ba42e882_c.jpg,astilbe,14027,20365,15689,2534,1,0,0,0,0,0,0,0,0,7,540,12373
3335625570_4959191d3e_c.jpg,astilbe,3614,2335,2114,5437,12841,10454,3341,1486,906,882,4095,693,1766,9708,3914,1950
3368532936_872b48c6f3_c.jpg,astilbe,12752,13062,26182,2847,540,288,263,424,1215,1636,48,15,11,5,76,6172
33722789556_5a3330412b_c.jpg,astilbe,24173,9214,4779,5614,4902,1164,144,17,8,18,42,9,11,3,21,15417
33848691684_baaa5d338e_c.jpg,astilbe,10640,5300,769,1703,6118,9245,382,271,28374,1084,188,141,113,121,221,866
3408182495_0dd34cd108_c.jpg,astilbe,2770,2347,2044,6318,21754,11130,4392,599,228,100,54,42,57,567,8497,4637
3412244993_6464f09f65_c.jpg,astilbe,0,2652,11519,50751,614,0,0,0,0,0,0,0,0,0,0,0
3412258651_4bcd0da594_c.jpg,astilbe,7211,18827,1009,242,108,21,814,131,503,9026,24696,1138,450,138,728,494
3412267929_481627e8b4_c.jpg,astilbe,16968,29561,18,0,0,0,0,0,0,0,0,1,911,5226,5921,6930
3412271629_c43d3c5180_c.jpg,astilbe,6524,12140,317,35,12,4,25,2,3,357,8175,10412,10507,130,13939,2954
3413055878_4a8edb12eb_c.jpg,astilbe,8114,19694,1709,606,294,94,1896,339,1297,14741,13670,818,573,225,932,534
3413068294_01e053c652_c.jpg,astilbe,0,7106,15493,42936,1,0,0,0,0,0,0,0,0,0,0,0
3413081636_9777c8a6e4_c.jpg,astilbe,7,7167,11634,36446,8488,1514,246,34,0,0,0,0,0,0,0,0
3424263318_a314c9a997_c.jpg,astilbe,916,769,1047,6278,40606,7574,1128,698,703,550,420,681,886,1034,1488,758
34434871773_1449933567_c.jpg,astilbe,2960,4800,20293,6829,302,73,113,54,66,1285,11453,12824,1795,432,919,1338
34535547920_de96bb2c3f_c.jpg,astilbe,15368,362,833,1161,927,13067,1750,468,1019,20397,4434,2032,1210,1166,961,381
34767417276_d5592b7db8_c.jpg,astilbe,5617,3687,3081,5601,9594,7068,5487,3875,2821,1146,560,1051,2574,3052,4758,5564
35099372696_bf9275cc81_c.jpg,astilbe,231,671,3294,13500,23370,15142,4974,1444,906,686,617,202,104,85,145,165
35117129510_337771bb18_c.jpg,astilbe,1402,1142,1766,9502,24864,12980,2229,509,187,112,86,136,927,2915,4734,2045
35298627541_892fca50fd_c.jpg,astilbe,3459,9382,5484,12200,14062,3649,2019,6343,2003,469,180,75,124,151,3245,2691
3534337997_006cb10919_c.jpg,astilbe,7042,5603,5593,8001,8531,1955,1146,759,608,1095,2869,2432,3225,3211,5101,8365
35345405784_73f8257e99_c.jpg,astilbe,1384,708,2493,4427,12441,5774,4460,1666,1337,1674,3698,10590,3054,461,4035,7334
35444109020_096dc06c11_c.jpg,astilbe,4072,11077,15642,22502,466,156,105,94,266,340,168,152,70,155,4104,6167
35457409600_0c19fa074e_c.jpg,astilbe,2076,1317,2450,2571,3411,2474,1924,8841,8380,2149,8326,6116,5108,4030,3884,2479
35933984785_cddb57d220_c.jpg,astilbe,2468,2119,4620,12241,17204,8329,1665,550,287,251,242,649,1914,1217,5792,5988
3602462230_f1aa2a48f6_c.jpg,astilbe,1274,772,795,1680,5822,14918,23028,6334,1384,674,841,1222,3182,1672,1050,888
36181679122_44672e91c7_c.jpg,astilbe,8322,5838,5616,23541,8523,1000,1602,1036,1843,4143,1936,582,262,176,468,648
3618404016_991f4eb6c8_c.jpg,astilbe,8135,2510,4890,7097,26798,6893,589,151,34,26,30,8,68,37,251,8019
3627935210_bfb195e46b_c.jpg,astilbe,1292,1101,2998,15909,10653,829,212,72,48,36,30,100,1256,7809,19290,3901
3629631621_375443b969_c.jpg,astilbe,2568,12889,14342,10692,16988,5643,448,334,536,234,298,101,95,88,122,158
36312069132_5b29ed8fa6_c.jpg,astilbe,4120,1894,6815,8292,6625,8656,6838,1723,743,1012,2198,7538,4622,2351,1404,705
3633874480_8b5b6fb714_c.jpg,astilbe,3225,2213,1431,3628,16702,6145,2631,1369,1965,11120,7500,3990,1305,463,792,1057
36350399325_ebc998258c_c.jpg,astilbe,5900,7019,9743,18185,8453,759,2031,1095,2942,4809,1926,671,250,119,558,1076
3644232578_61a4591700_c.jpg,astilbe,3349,8161,5921,8349,28361,8654,1142,735,472,47,32,16,7,30,22,238
3661960360_528bcf9fde_c.jpg,astilbe,89,44286,17277,3502,276,19,8,7,2,15,24,7,3,9,5,7
3661960478_4835b8d10e_c.jpg,astilbe,3204,9984,15220,11658,16067,3605,959,449,255,356,481,549,639,269,839,1002
3662151897_d9f1cb14c0_c.jpg,astilbe,10105,10846,6447,4923,2220,1365,735,1116,839,237,47,48,51,485,14379,11693
36650109676_a7240512ce_c.jpg,astilbe,14211,39482,2449,11,18,16,37,37,313,347,275,580,354,953,2529,3924
3678929220_7f74d416ed_c.jpg,astilbe,2279,1484,1889,5146,7456,3141,1367,1390,2139,2098,1199,4935,12036,7939,6785,4253
3681027783_929370f054_c.jpg,astilbe,21760,15313,6769,7400,11691,1930,61,27,13,11,34,24,2,2,17,482
3681844286_1ff1dae807_c.jpg,astilbe,4153,4118,3809,7599,20456,9882,2766,887,1589,3430,2432,1682,100,76,245,2312
3683171608_99c9e821cb_c.jpg,astilbe,4724,9546,9079,13782,1099,60,28,13,5,4,3,5,3,36,10717,16432
3685358593_9f296bbe2a_c.jpg,astilbe,1640,13,0,0,0,0,0,6,4640,25816,6015,2642,2097,2058,4625,15984
3687558593_487b7395df_c.jpg,astilbe,3017,4670,5282,8963,23451,15910,375,70,39,31,23,55,146,452,1307,1745
3698910076_cd0723284d_c.jpg,astilbe,4651,2489,2011,7567,27956,1482,80,34,16,9,12,25,33,270,9643,9258
3700616134_b3e31b5773_c.jpg,astilbe,7156,2612,5797,22123,11817,4439,974,727,1849,2193,1403,987,882,243,852,1482
37057089412_2b96816479_c.jpg,astilbe,4845,2736,2121,3633,7876,7173,5809,2740,855,206,42,29,23,29,773,26646
3707713380_5c332b9984_c.jpg,astilbe,2893,6688,6009,5403,16306,18690,4770,855,531,272,326,304,357,581,630,921
3709382599_fd1fbbc1ff_c.jpg,astilbe,7941,5354,8780,20400,509,8,2,0,0,0,0,0,2,280,8320,13940
3714233973_c745fe0c21_c.jpg,astilbe,2665,1255,1277,4257,2953,405,482,459,404,201,151,184,400,6518,33931,9994
3718588444_0f896b4379_c.jpg,astilbe,1138,716,589,749,3174,12066,28241,3840,712,558,543,843,2276,3778,4412,1901
3727436298_192813eab5_c.jpg,astilbe,4458,2440,1622,7706,43237,4326,2,0,0,0,0,2,1,17,299,1426
3727846630_ebc1894969_c.jpg,astilbe,18165,7636,4014,6495,3059,422,111,0,0,0,0,0,0,0,1826,23808
3728010084_cc7f0e7fb6_c.jpg,astilbe,789,9514,29523,25495,215,0,0,0,0,0,0,0,0,0,0,0
3730978582_05118b7f0e_c.jpg,astilbe,7160,6550,3565,4260,5001,506,325,386,866,957,272,294,711,7243,22404,5036
3733752290_f528bbf555_c.jpg,astilbe,1472,1245,1618,5240,22669,19887,7446,726,248,45,11,30,76,385,2129,2309
3735311670_36f3ce9960_c.jpg,astilbe,1372,867,727,1951,7670,5348,3739,1058,316,77,57,86,161,1414,34839,5854
3738739100_88641f5f9e_c.jpg,astilbe,13,1562,29554,28540,5332,435,76,16,0,7,1,0,0,0,0,0
3742440667_64273e0171_c.jpg,astilbe,6948,4977,8827,12864,2090,492,128,52,23,15,29,26,15,765,8269,20016
3744982140_957e082ba7_c.jpg,astilbe,722,1029,2614,11192,22246,13492,6430,1736,1121,792,613,814,806,744,689,496
3744989960_8f55a5cfd8_c.jpg,astilbe,3261,2062,3640,7160,18455,9195,4419,3035,1415,917,763,2006,1157,1293,2683,4075
3755007052_0c47ef0b3f_c.jpg,astilbe,4155,3356,3072,10890,18862,2280,574,397,544,781,974,1457,1334,1062,10051,5747
3762779077_39198a018e_c.jpg,astilbe,24968,4588,445,95,72,69,214,84,187,732,1805,1055,332,261,5519,25110
3763232543_3896242687_c.jpg,astilbe,200,187,228,1012,15759,6997,623,153,106,115,135,311,3179,21644,14128,759
3763233475_3c22f91223_c.jpg,astilbe,687,1122,1538,2640,4687,4496,1953,3826,4456,930,790,1388,6858,24143,5320,702
3764031584_5b0bb91677_c.jpg,astilbe,5242,1776,1041,1510,3338,15648,18232,4933,6276,1021,474,600,2489,954,346,1656
3783715812_c4ff4f703e_c.jpg,astilbe,14857,8161,6729,6589,3630,473,612,455,1017,6547,4636,1865,1227,728,1239,6771
38010586745_15d5649cc5_c.jpg,astilbe,8942,10933,5204,2269,883,198,98,76,56,56,64,121,529,3770,17390,14947
3801580777_bd5bd35a22_c.jpg,astilbe,3188,2057,2425,1479,3294,2619,1035,406,438,345,306,778,2220,4848,20855,19243
3804859633_669fca7178_c.jpg,astilbe,1786,2311,2915,3954,23445,4374,599,359,375,493,775,3193,9494,6342,3469,1652
3811849839_d758287796_c.jpg,astilbe,2394,1631,1598,2147,1359,29,14,12,18,34,63,402,6644,18509,22809,7873
3814366399_6a3801b6b0_c.jpg,astilbe,3552,285,701,3072,12842,10674,8670,5737,4174,3535,5054,6169,333,533,128,77
3818584587_1b87ac8a21_c.jpg,astilbe,8165,3190,1389,1287,2199,281,235,165,99,78,62,80,204,1871,24206,22025
3835804562_455364cd6f_c.jpg,astilbe,3108,2688,3505,38171,156,6,8,7,4,21,41,76,983,7155,6329,3278
3836679586_498541a6f0_c.jpg,astilbe,6789,2132,1517,687,26,8,9,4,5,7,4,6,26,1552,26241,26523
3836680280_b6d4758bc0_c.jpg,astilbe,4594,321,63,33,4,11,94,1605,957,383,232,309,517,1545,19206,35662
3842956447_e72ea84431_c.jpg,astilbe,14098,10156,30,0,0,0,0,0,0,0,0,0,47,295,12910,28000
3865251952_f54ec87db1_c.jpg,astilbe,11620,231,309,370,501,7686,1043,1225,702,691,3333,6891,25123,3787,1439,585
3871178615_8489c5d801_c.jpg,astilbe,3211,2389,3580,2663,20257,8489,1862,589,338,364,358,446,1091,5269,10915,3715
3872405653_d39ee87d58_c.jpg,astilbe,8635,5812,4177,4698,10791,2997,2966,2199,193,27,26,31,46,113,5863,16962
3872416491_e35e0a3ae3_c.jpg,astilbe,13433,5604,4293,5550,4763,115,0,0,0,0,0,0,0,0,1861,29917
3926382955_6234c92434_c.jpg,astilbe,399,458,621,2276,12192,19246,14901,5410,1485,584,531,1345,3279,1551,842,416
39386513705_e9def738c3_c.jpg,astilbe,2943,2443,2613,7846,34064,8128,1098,333,201,56,61,56,79,231,1464,3920
39405092055_578dfff830_c.jpg,astilbe,8891,4818,12370,14128,2392,543,362,251,364,1052,2721,500,265,214,799,15866
3946139756_4c5e502a19_c.jpg,astilbe,5018,3899,4516,18665,18924,2730,486,239,264,375,725,542,602,955,4028,3568
39651319842_eef410ba3e_c.jpg,astilbe,1644,2293,9259,25728,10303,2372,779,431,290,139,106,108,614,3599,5110,2761
40028990362_3905657342_c.jpg,astilbe,7075,3702,3429,8476,11933,6150,1013,370,752,2312,1639,1070,1377,1216,8039,6983
41042942931_2ba9cb8e70_c.jpg,astilbe,6521,3965,18004,22238,4155,1809,747,423,179,223,450,239,324,148,2467,3644
41168923330_f12ba0bea0_c.jpg,astilbe,8101,2847,1667,1211,507,649,187,48,241,677,39931,2181,1387,541,1834,3527
41336039015_e224a7aa52_c.jpg,astilbe,50176,3335,422,692,112,8,1,0,0,0,0,0,1,37,511,10241
41394266692_e522e5f250_c.jpg,astilbe,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414713146_c518a9b607_c.jpg,astilbe,2689,3137,4330,7514,11726,6563,4031,1210,1376,160,185,534,5516,8994,4579,2992
4175927657_05412a0c73_c.jpg,astilbe,11076,6399,17453,23751,3650,1100,112,78,67,108,117,25,15,9,23,1553
4176689046_2de8cb6177_c.jpg,astilbe,11580,4782,2320,4419,8172,5562,4289,1477,467,349,344,407,932,2125,6696,11615
4201608957_0222762a8f_c.jpg,astilbe,7464,2490,8015,474,585,188,6871,588,6240,21741,7061,547,529,268,1182,1293
42148361084_87b6829877_c.jpg,astilbe,4088,1696,1793,9747,24848,13012,1805,567,297,231,303,173,346,840,2380,3410
42234792795_d249961f13_c.jpg,astilbe,1149,336,619,1883,18089,18038,7058,1704,1106,1043,1234,2202,4133,3700,2267,975
42583425772_a0b3d7bb02_c.jpg,astilbe,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262438395_6b79ce90be_c.jpg,astilbe,1457,746,914,4005,37880,7994,541,0,0,0,0,0,1,6,891,11101
42632039091_cf12cbcd86_c.jpg,astilbe,2722,481,37,16,10,37,1254,536,58,87,155,161,691,6793,38470,14028
42861588481_47cccd1bf6_c.jpg,astilbe,6,533,30067,29502,5204,224,0,0,0,0,0,0,0,0,0,0
4313587204_450b08a8a6_c.jpg,astilbe,1256,1896,2141,9327,23102,10490,4940,1657,1165,2115,1862,768,546,2188,1462,621
43137281641_df0cb9b938_c.jpg,astilbe,928,3006,8823,38769,9889,954,552,272,168,192,482,457,242,73,483,246
4315658329_0a92f9f9be_c.jpg,astilbe,22430,1022,1068,4294,7153,5370,2727,1115,831,420,879,425,583,1057,11984,4178
43855187644_12ef258769_c.jpg,astilbe,284,770,9232,20484,24740,9655,176,18,5,7,13,10,14,10,70,48
43906351154_67cff17abf_c.jpg,astilbe,223,206,598,12073,43705,6063,475,212,196,258,353,316,50,34,120,654
44023194551_a3bbd4db3b_c.jpg,astilbe,1488,1502,2491,6138,17888,15118,3052,594,482,706,1214,3557,7927,1009,1429,941
44037019471_df7ea8e658_c.jpg,astilbe,6850,4843,21039,21790,204,0,0,0,0,0,0,0,0,1,574,10235
44573557211_f7c00b5312_c.jpg,astilbe,1,2222,33309,25934,4018,36,4,0,2,3,6,1,0,0,0,0
4480967489_1ebd380efa_c.jpg,astilbe,23389,16895,8951,5403,606,88,5,0,0,0,1,0,0,1,277,9920
4480971767_a69356cf5c_c.jpg,astilbe,16440,26723,9100,5007,1130,300,98,36,45,48,47,53,78,101,542,5788
4480974207_79695bc428_c.jpg,astilbe,22808,25274,8691,3781,836,294,73,40,21,24,16,25,45,47,170,3391
4481627164_6ca190b01a_c.jpg,astilbe,25529,2011,810,733,314,224,31,13,2,5,13,3,3,14,104,35727
4481982111_ac527858fb_c.jpg,astilbe,23389,16895,8951,5403,606,88,5,0,0,0,1,0,0,1,277,9920
4481984039_e3bf2c2d31_c.jpg,astilbe,14840,14270,8880,10894,5256,471,53,17,10,8,7,11,54,449,1934,8382
4481993541_19c96a0787_c.jpg,astilbe,25529,2011,810,733,314,224,31,13,2,5,13,3,3,14,104,35727
4482636456_c2976a8fe6_c.jpg,astilbe,16440,26723,9100,5007,1130,300,98,36,45,48,47,53,78,101,542,5788
4506839721_03b1f1df6b_c.jpg,astilbe,185,301,2458,4914,7018,8522,7415,8627,12961,5251,4154,3076,358,79,138,79
452298345_412d599fde_c.jpg,astilbe,3325,1611,1003,1542,4572,2984,5879,2571,1620,384,112,98,606,3458,9508,26263
45411960465_f164bf600d_c.jpg,astilbe,1332,1574,2269,13772,25795,6280,3915,2066,2966,1552,54,37,60,474,1634,1756
45848451415_d80345b103_c.jpg,astilbe,26035,7589,3542,2410,6945,986,1839,1071,724,1543,1344,1640,958,664,1552,6694
4619996341_30bae4939c_c.jpg,astilbe,17117,2519,2363,4343,9486,19553,6141,492,304,66,44,20,27,56,51,2954
4640475950_b1f5633ec6_c.jpg,astilbe,3886,1980,1572,2500,6953,18758,16496,5416,1395,804,764,384,352,480,687,3109
46601251712_6cf97aca64_c.jpg,astilbe,15425,18708,409,134,115,32,186,320,7361,18301,1519,867,380,310,362,1107
4666900908_97ef1f06ce_c.jpg,astilbe,11653,18109,14364,9618,3181,148,95,44,34,72,93,279,298,493,2237,4818
4666939700_dd9b6e462f_c.jpg,astilbe,5455,3833,3518,8200,17326,11053,2940,281,110,101,118,250,810,1546,4353,5642
46744374371_abc46eb47d_c.jpg,astilbe,11746,21433,5148,1135,296,92,226,129,1445,21014,1180,411,183,92,558,448
4690022027_6b9b0f0bb5_c.jpg,astilbe,1301,3771,11806,21641,14526,4020,1281,566,505,318,363,818,1601,1213,990,816
4693877047_91e6d7f795_c.jpg,astilbe,186,667,1706,4129,7929,19533,25922,4985,334,38,17,9,27,11,25,18
4694510344_5c241eab15_c.jpg,astilbe,5210,2909,2220,2223,4090,8805,9461,2151,1664,3513,4005,7488,6246,1090,1607,2854
4699247465_beaa232e28_c.jpg,astilbe,135,3206,16670,21930,21508,1476,260,183,79,32,33,4,7,0,12,1
4707286395_79b8410686_c.jpg,astilbe,19247,7515,0,0,0,0,0,0,0,0,165,447,1365,2941,10202,23654
4717048517_67aba56799_c.jpg,astilbe,20605,8173,4436,5715,6410,645,0,0,0,0,0,0,0,0,10,19542
4720718487_0c71000409_c.jpg,astilbe,2275,4558,3811,11562,18888,11793,4283,1785,495,89,23,18,13,63,840,5040
4721878267_f9f6f27019_c.jpg,astilbe,6034,2248,2063,5679,27068,12034,2563,335,46,26,32,42,37,27,102,7200
4731599536_c57355c0a6_c.jpg,astilbe,3621,3008,3738,12144,18896,7069,1151,413,366,212,133,223,315,1332,7658,5257
4733390253_2e2e81722b_c.jpg,astilbe,2969,1971,3021,16095,17462,5189,2924,1201,435,74,50,38,41,438,9018,4610
4733522137_bfce22ce5c_c.jpg,astilbe,2300,2131,3196,9290,20698,9337,1950,302,58,72,129,88,78,325,12507,3075
4738894003_e115723622_c.jpg,astilbe,1822,21484,22261,2424,1270,479,484,828,2453,7803,2486,910,270,116,195,251
4739206243_e947240109_c.jpg,astilbe,4674,1469,1709,3754,7104,13017,15755,4502,1713,826,642,1202,1949,2422,2225,2573
4752168030_b7621b813e_c.jpg,astilbe,2396,780,663,1113,6116,7931,1390,857,13632,892,500,297,314,438,17129,11088
4762758746_72eaac60df_c.jpg,astilbe,4199,2345,4880,8313,22397,14021,6004,1006,283,352,465,468,172,77,313,241
47737604632_a0e3e194f7_c.jpg,astilbe,11693,9205,4259,8953,12402,11698,1159,557,455,599,1131,711,645,205,911,953
4775208727_7184c5ed60_c.jpg,astilbe,4704,3901,3739,5950,10977,7222,5555,3346,2122,1403,922,742,915,1839,4826,7373
4775209675_288709d8db_c.jpg,astilbe,4210,8782,10072,16133,7003,4166,4292,3337,2256,1188,566,473,433,883,917,825
4776801124_2377f86dcd_c.jpg,astilbe,24706,1684,24100,11702,3065,164,95,0,0,8,8,0,0,0,4,0
4787404558_88f09faf8f_c.jpg,astilbe,4442,4767,3699,7432,7518,621,234,243,356,147,142,146,263,2788,25086,7652
4790953432_dd1f6b842f_c.jpg,astilbe,781,354,436,1429,1327,459,221,117,179,316,703,1317,8096,18484,26667,4650
47943479783_aa44b29eef_c.jpg,astilbe,4335,2706,2607,4184,14644,14938,5862,702,1031,4296,1178,498,140,92,1655,6668
48011344882_43962ac0d9_c.jpg,astilbe,3528,2400,1329,1260,1217,1164,1273,966,1719,660,389,1118,13643,15932,13891,5047
48026904288_b3e60ddf51_c.jpg,astilbe,102,501,5000,36957,16097,1893,1065,1185,1234,1125,356,9,2,2,3,5
48060071382_3bc9934531_c.jpg,astilbe,4930,2393,1899,5702,9591,5581,1894,266,54,32,16,19,25,118,5631,27385
48067562788_8133f796e5_c.jpg,astilbe,39,246,5749,22794,32875,2011,554,600,413,172,44,6,0,3,9,21
48079156356_4d06e8e993_c.jpg,astilbe,2471,2328,2250,4347,11760,15668,3006,1850,2011,3202,1660,1153,3656,5911,2621,1642
48106967998_06a104da34_c.jpg,astilbe,348,6943,12074,41884,4083,155,6,3,0,11,3,0,3,2,5,16
48118654896_6f954380a1_c.jpg,astilbe,872,5387,6010,18248,25853,6353,953,461,245,309,324,108,87,41,140,145
48172007852_5f08f6c8c4_c.jpg,astilbe,3294,3368,2385,7848,16361,2272,359,58,25,18,14,8,29,351,17062,12084
48175106186_0541839512_c.jpg,astilbe,4850,25187,7707,1875,570,165,836,356,1638,8240,7483,3303,1020,356,1083,867
48175110101_77697e20c1_c.jpg,astilbe,6109,19110,9085,6830,5293,1941,1592,422,602,4224,5714,2365,706,233,557,753
48175110746_7dffc553d0_c.jpg,astilbe,2897,5971,8273,24634,2051,385,470,376,487,1561,4490,5753,2787,1747,1608,2046
48175184372_c5ffe67975_c.jpg,astilbe,3085,18847,9841,5343,11357,807,734,580,865,3998,4700,2565,877,451,502,984
48175187247_b1a2c858ac_c.jpg,astilbe,3814,14576,12563,6797,5621,4837,2301,1604,2354,4105,2935,1406,669,326,781,847
48175656546_b96c6791b6_c.jpg,astilbe,226,430,579,2416,37552,14590,6267,1494,1119,483,124,84,27,18,44,83
48176392302_bc804be89f_c.jpg,astilbe,39237,1184,727,547,613,505,1842,1517,713,592,479,325,407,379,1897,14572
48187914902_dab134ae41_c.jpg,astilbe,3151,1688,1032,14088,6957,2882,3319,4006,12661,1108,450,455,624,930,5403,6782
48190019056_7721f6b82e_c.jpg,astilbe,112,2190,36827,17568,8090,621,60,18,5,17,15,5,0,0,8,0
4824376668_9346705e5c_c.jpg,astilbe,9314,8093,9771,13579,11680,6327,642,229,180,305,1652,588,495,154,605,1922
4824376712_58d18b1952_c.jpg,astilbe,22556,13418,7660,6548,4312,3821,443,131,103,185,1201,412,405,109,533,3699
4835205892_9dbd7c082a_c.jpg,astilbe,2970,2272,2172,12526,6920,1717,1223,3076,2418,81,69,80,126,1006,21537,7343
48371534717_377aa1c9cc_c.jpg,astilbe,1979,796,728,788,1031,1553,3132,2491,3087,3097,2763,10032,17941,11031,3115,1972
48373661561_64d74d831e_c.jpg,astilbe,930,933,875,1690,31118,3245,511,3,0,0,1,9,463,9321,12806,3631
48447955052_a442f0f3c0_c.jpg,astilbe,1472,964,1465,13612,34602,1405,83,45,34,9,11,9,4,1,32,11788
4846293440_7d1677720d_c.jpg,astilbe,7022,5214,6270,17713,9138,1603,1224,1451,3065,1227,453,366,331,339,2161,7959
